wav_file,song,onsets,offsets
br66br05_250717_171501.8116.cbin,iiiibbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeeiiiibbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeee,2404.579844 2552.709859 2697.197332 2827.11464 2967.959572 3010.455887 3062.75 3110.59375 3160.78125 3208.53125 3260.8125 3312.6875 3362.75 3413.15625 3464.9375 3517.15625 3569.875 3623.65625 3677.8125 3731.0 3778.875 3840.71875 3889.125 3950.5 4018.90625 4080.34375 4144.1875 4203.625 4263.40625 4317.25 4373.1875 4428.84375 4482.875 4535.9375 4593.46875 4649.8125 4706.5625 4765.03125 4830.6875 4896.875 4959.0 5020.1875 5080.65625 5140.03125 5199.0625 5623.523827 5774.082202 5910.6875 6073.65625 6201.0625 6245.4375 6296.28125 6348.84375 6399.78125 6451.78125 6506.03125 6559.96875 6616.0 6673.65625 6727.8125 6783.5 6843.15625 6902.5625 6957.15625 7020.28125 7081.34375 7143.40625 7205.59375 7277.71875 7338.28125 7384.34375 7441.125 7497.96875 7549.71875 7607.65625 7663.65625 7722.15625 7778.96875 7844.71875 7908.09375 7967.4375 8027.5 8089.28125 8150.25 8212.15625 8273.9375,2445.861979 2587.921092 2740.907828 2868.396775 2981.315556 3023.811872 3068.28125 3118.28125 3170.0 3217.96875 3268.90625 3319.78125 3369.46875 3421.0625 3473.15625 3525.71875 3581.375 3635.875 3690.4375 3743.8125 3802.125 3863.375 3923.125 3983.875 4047.15625 4104.53125 4159.34375 4229.53125 4290.21875 4341.84375 4400.375 4453.6875 4511.9375 4568.96875 4625.28125 4681.46875 4742.34375 4802.25 4876.0 4940.8125 5000.5625 5063.1875 5122.0 5178.0625 5232.875 5658.73506 5810.507616 5941.65625 6108.5 6205.875 6255.21875 6307.375 6359.21875 6411.65625 6467.46875 6519.25 6579.1875 6631.90625 6686.25 6747.40625 6806.84375 6867.75 6929.75 6992.78125 7053.21875 7115.0 7179.65625 7236.71875 7282.15625 7351.09375 7401.8125 7466.8125 7525.25 7580.1875 7635.34375 7693.46875 7755.5625 7817.875 7889.125 7952.75 8012.03125 8073.28125 8132.75 8189.09375 8248.0 8308.71875
br66br05_250717_171513.8118.cbin,iiibbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeee,2059.34375 2198.1875 2356.375 2515.1875 2559.5625 2608.1875 2658.03125 2712.03125 2763.4375 2817.0 2870.5625 2925.5 2975.875 3033.75 3094.5625 3154.625 3216.71875 3278.5 3341.125 3397.28125 3454.71875 3509.8125 3573.4375 3623.46875 3679.875 3735.84375 3791.866085 3854.78125 3913.53125 3977.8125 4041.90625 4099.125 4159.3125 4224.0 4282.625 4339.0625 4404.84375,2095.96875 2236.90625 2392.84375 2519.09375 2568.0 2618.46875 2672.53125 2723.5625 2777.75 2831.28125 2886.4375 2940.25 3008.40625 3064.375 3125.0625 3188.96875 3252.90625 3312.0 3368.0 3425.21875 3482.75 3538.3125 3594.84375 3652.375 3708.65625 3763.84375 3827.582793 3887.15625 3952.6875 4017.03125 4085.5 4148.21875 4208.0625 4268.125 4327.875 4382.8125 4436.625
br66br05_250717_171746.8134.cbin,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeeeeee,1997.5625 2045.46875 2097.21875 2150.5625 2201.9375 2253.96875 2306.53125 2360.28125 2405.625 2460.75 2511.25 2562.1875 2614.21875 2665.25 2716.4375 2767.21875 2820.34375 2875.46875 2931.78125 2991.40625 3052.96875 3113.96875 3174.71875 3236.09375 3293.625 3349.71875 3406.96875 3464.625 3520.5625 3576.9375 3634.28125 3691.375 3749.65625 3816.9375 3882.78125 3945.28125 4008.125 4070.0 4131.5 4193.15625 4253.875 4315.46875 4377.34375 4438.78125,2002.6875 2054.28125 2109.25 2162.0 2215.90625 2267.34375 2318.40625 2372.125 2428.96875 2482.84375 2532.6875 2582.6875 2633.40625 2687.1875 2736.375 2789.5 2839.125 2895.59375 2965.625 3024.6875 3086.40625 3148.28125 3209.78125 3269.625 3327.15625 3382.0625 3439.5625 3496.96875 3553.625 3609.15625 3665.28125 3727.40625 3800.0 3861.3125 3930.1875 3991.78125 4053.6875 4116.6875 4180.71875 4239.8125 4298.8125 4359.875 4423.6875 4477.78125
br66br05_250717_171752.8135.cbin,iiiibbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeeeehbbbbbiiiiibbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeee,2677.703737 2809.519115 2968.144399 3080.450221 3224.701061 3272.53125 3322.375 3372.28125 3421.90625 3474.9375 3526.90625 3577.5625 3631.96875 3683.25 3737.0625 3787.59375 3836.03125 3881.40625 3934.3125 3985.59375 4037.591268 4090.96875 4142.78125 4194.96875 4252.03125 4312.5 4369.78807 4433.9375 4494.03125 4554.625 4612.0 4667.75 4724.125 4780.125 4836.6875 4893.4375 4948.9375 5005.90625 5062.46875 5127.0625 5193.78125 5251.3125 5314.125 5372.3125 5438.1875 5498.21875 5557.28125 5617.90625 5794.6875 5834.65625 5877.0 5915.90625 5957.84375 6002.6875 6408.1875 6549.84375 6701.15625 6841.6875 6978.0 7107.0625 7152.4375 7204.125 7255.90625 7308.8125 7359.53125 7412.4375 7466.15625 7519.875 7574.1875 7632.75 7688.3125 7745.40625 7794.71875 7851.09375 7907.9375 7969.96875 8031.40625 8093.0625 8155.5625 8216.21875 8275.53125 8336.0 8397.15625 8458.84375 8515.65625 8571.03125 8627.125 8683.375 8739.5 8796.34375 8852.9375 8911.5625 8969.5 9027.25 9093.5 9159.0 9222.75 9282.78125 9342.6875 9403.78125,2711.216121 2856.436452 2997.188465 3121.260683 3235.610788 3278.28125 3330.375 3379.90625 3431.71875 3485.15625 3535.5625 3588.15625 3641.8125 3696.34375 3750.5 3800.59375 3850.78125 3903.65625 3957.28125 4008.84375 4057.806455 4110.90625 4163.3125 4219.90625 4285.15625 4351.84375 4404.442677 4464.03125 4526.6875 4587.03125 4643.8125 4699.84375 4755.65625 4814.0625 4869.6875 4924.8125 4981.09375 5039.3125 5104.15625 5175.46875 5237.53125 5299.15625 5361.375 5423.40625 5482.25 5541.75 5597.875 5655.8125 5816.03125 5846.15625 5899.3125 5942.15625 5980.34375 6028.4375 6440.125 6587.84375 6744.5 6884.46875 7014.875 7114.9375 7162.84375 7217.34375 7270.3125 7320.90625 7372.21875 7425.3125 7479.34375 7538.5 7588.21875 7644.3125 7703.84375 7759.03125 7820.5 7881.0 7945.71875 8009.6875 8066.5625 8126.90625 8181.21875 8244.96875 8303.65625 8364.53125 8433.34375 8488.9375 8542.0625 8602.0625 8659.0625 8714.0625 8770.59375 8828.59375 8885.875 8944.875 9003.0625 9070.03125 9140.40625 9205.375 9268.4375 9327.59375 9385.59375 9441.75
br66br05_250717_172119.8172.cbin,iibbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeeeeee,2117.364002 2249.748971 2410.529556 2456.192777 2505.78125 2557.59375 2607.84375 2659.15625 2711.6875 2761.84375 2811.1875 2862.40625 2917.65625 2968.78125 3024.25 3081.09375 3139.34375 3193.46875 3242.4375 3301.25 3360.4375 3422.78125 3482.28125 3542.46875 3603.375 3660.65625 3716.46875 3771.53125 3828.03125 3884.28125 3939.84375 3995.75 4053.5 4110.09375 4179.1875 4242.625 4302.875 4364.28125 4426.25 4486.71875 4547.34375 4608.59375 4669.0625 4729.3125 4787.96875,2168.399367 2301.935509 2416.285424 2463.483544 2513.125 2566.8125 2620.0625 2673.3125 2721.3125 2772.90625 2821.375 2873.8125 2926.90625 2981.0625 3038.875 3101.09375 3159.65625 3216.5 3277.625 3334.65625 3394.90625 3454.6875 3512.84375 3579.15625 3635.25 3693.15625 3748.1875 3803.6875 3860.40625 3915.03125 3971.125 4030.9375 4089.8125 4155.53125 4222.09375 4288.96875 4349.375 4408.46875 4471.53125 4530.25 4593.28125 4652.34375 4714.09375 4769.03125 4826.9375
br66br05_250717_172250.8198.cbin,iibbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeee,2250.591644 2442.925973 2578.142834 2625.875 2673.96875 2722.65625 2773.125 2822.96875 2877.53125 2929.007277 2982.1875 3035.125 3086.96875 3141.5 3196.8125 3254.25 3309.8125 3366.875 3425.1875 3486.71875 3545.75 3599.1875 3652.4375 3707.59375 3763.15625 3817.5 3873.96875 3929.6875 3990.625 4052.0 4112.3125 4172.40625 4231.75 4291.375 4350.0625 4408.71875,2287.892847 2472.067538 2587.468135 2631.15625 2681.96875 2730.6875 2781.3125 2833.03125 2887.1875 2944.160891 2996.4375 3047.96875 3099.0 3161.4375 3220.40625 3281.875 3338.0 3398.71875 3453.78125 3513.125 3571.9375 3626.875 3680.71875 3736.0625 3790.625 3846.09375 3902.78125 3971.53125 4037.625 4095.625 4150.34375 4209.71875 4270.375 4334.34375 4391.59375 4451.59375
br66br05_250717_172257.8199.cbin,iiiibbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeehbbbbbbiiibbbbbhfffffhgmhbbbbbibbbbbbbbbbbbbbbbbbbbbbbeeeeeeeiiibbbbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeee,3177.504446 3305.597622 3436.396992 3580.727331 3715.134959 3762.34375 3808.90625 3856.65625 3906.21875 3957.5 4006.34375 4054.28125 4107.53125 4157.28125 4207.28125 4255.0625 4303.8125 4353.09375 4404.65625 4456.0 4505.84375 4554.625 4606.25 4667.65625 4726.0 4781.96875 4845.65625 4900.59375 4960.625 5014.75 5069.0 5124.8125 5178.375 5234.71875 5289.9375 5344.25 5397.15625 5457.03125 5519.40625 5580.125 5639.5 5698.15625 5757.125 5815.6875 5872.78125 6059.375 6098.1875 6139.15625 6180.59375 6221.65625 6263.78125 6311.3125 6456.568521 6669.86481 6816.012267 6957.324164 7003.28125 7051.84375 7102.4375 7156.0625 7211.9375 7266.8125 7333.1875 7398.28125 7462.3125 7533.15625 7709.78125 7744.8125 7783.625 7925.59375 7963.25 8005.1875 8045.8125 8086.625 8131.46875 8287.752377 8395.0 8437.8125 8483.75 8531.65625 8580.5625 8631.0 8681.59375 8733.625 8787.125 8845.46875 8904.375 8959.90625 9017.5625 9077.03125 9133.0625 9186.875 9242.5 9298.875 9353.09375 9409.5625 9464.34375 9519.71875 9576.25 9635.625 9698.71875 9758.5625 9818.03125 9878.3125 9937.75 9997.59375 10238.90625 10389.9375 10590.5625 10841.401437 10890.84375 10940.9375 10992.34375 11043.5625 11097.3125 11148.59375 11201.28125 11254.3125 11306.96875 11360.5625 11413.03125 11464.6875 11514.75 11564.75 11616.9375 11671.40625 11725.0 11776.625 11830.09375 11888.03125 11949.125 12008.9375 12065.3125 12122.90625 12180.75 12238.4375 12294.125 12349.625 12407.0625 12464.5 12527.8125 12590.1875 12650.875 12710.375 12769.5625 12829.1875 12888.0625,3222.607677 3345.288465 3486.010546 3624.928497 3726.861799 3767.4375 3819.375 3864.0 3913.40625 3963.46875 4012.9375 4062.625 4114.78125 4167.53125 4217.53125 4267.1875 4315.1875 4368.75 4420.21875 4468.09375 4520.875 4572.09375 4632.90625 4698.5 4754.53125 4808.25 4878.1875 4934.25 4988.3125 5043.59375 5098.6875 5154.21875 5208.65625 5264.6875 5319.40625 5372.09375 5429.5625 5495.0625 5561.0625 5623.59375 5683.28125 5743.0625 5801.03125 5858.6875 5911.9375 6080.03125 6111.03125 6160.875 6203.59375 6244.65625 6287.53125 6333.71875 6552.683515 6704.097547 6866.044729 6964.540681 7007.25 7059.1875 7110.59375 7163.625 7244.4375 7308.71875 7376.4375 7441.09375 7506.15625 7578.6875 7721.625 7773.625 7814.34375 7937.65625 7969.65625 8021.125 8063.4375 8105.96875 8150.03125 8317.603287 8398.6875 8451.15625 8501.15625 8553.8125 8599.25 8652.5625 8698.28125 8750.90625 8807.96875 8867.375 8931.34375 8984.59375 9051.09375 9104.21875 9160.09375 9213.78125 9273.71875 9327.6875 9383.65625 9438.125 9494.75 9550.09375 9609.40625 9680.53125 9740.1875 9802.5 9863.0 9923.84375 9985.0 10038.15625 10254.6875 10402.15625 10596.875 10851.788293 10897.90625 10952.5625 11005.5625 11057.40625 11110.1875 11163.28125 11211.34375 11266.875 11322.8125 11376.65625 11429.5 11482.96875 11532.03125 11588.15625 11640.3125 11691.96875 11742.34375 11797.8125 11861.6875 11926.625 11979.03125 12040.5625 12099.09375 12154.34375 12210.53125 12266.75 12322.40625 12378.9375 12438.5625 12500.0625 12570.125 12632.875 12693.625 12754.0 12813.125 12868.90625 12926.40625
br66br05_250717_172342.8209.cbin,bbbbbbbbbbbbbbbbbbbbbbbbeeeeeeehbbbbbiibbbbbbbbbbbbbbbbbbbbhfffffhgmhbbbbbibbbbbbbhfffffffffhgmhbbbbbiiiiibbbbbbbbbbbbbbbbbbbbbbbbbbb,1950.9375 1998.1875 2049.625 2099.84375 2153.0 2207.0 2258.96875 2312.0625 2364.46875 2420.03125 2468.75 2527.65625 2590.6875 2651.375 2707.03125 2765.25 2826.28125 2884.28125 2938.375 2993.625 3049.78125 3105.96875 3164.96875 3219.0625 3276.75 3339.40625 3402.0625 3461.21875 3520.6875 3580.71875 3638.875 3818.4375 3857.40625 3901.25 3941.15625 3982.125 4024.84375 4633.003206 4790.84375 4945.293524 4996.03125 5047.0625 5097.25 5150.0 5203.34375 5257.90625 5311.71875 5363.34375 5418.34375 5468.96875 5515.34375 5565.34375 5614.84375 5666.625 5718.25 5770.03125 5822.21875 5874.40625 5929.96875 5990.3125 6049.0625 6116.84375 6186.6875 6257.75 6332.59375 6527.125 6555.125 6598.78125 6730.4375 6773.3125 6813.71875 6854.90625 6896.75 6939.84375 7090.686422 7223.447524 7272.90625 7320.03125 7374.3125 7424.78125 7482.59375 7537.75 7596.6875 7656.59375 7724.9375 7794.875 7862.4375 7930.09375 8003.9375 8073.9375 8149.125 8217.0625 8386.71875 8424.53125 8467.96875 8616.71875 8658.5 8700.1875 8741.65625 8784.8125 8825.1875 9448.798813 9587.59451 9721.125 9835.012926 9957.213485 10084.84375 10130.5625 10180.15625 10232.90625 10283.96875 10335.75 10386.78125 10438.0625 10491.0625 10543.25 10596.46875 10651.15625 10703.9375 10759.53125 10819.78125 10870.04025 10939.46875 10998.90625 11058.78125 11114.8125 11170.78125 11226.375 11282.53125 11338.03125 11393.71875 11450.4375 11514.28125,1954.21875 2005.1875 2055.5 2104.0625 2160.9375 2215.46875 2268.3125 2319.34375 2376.28125 2433.625 2495.90625 2555.1875 2616.9375 2673.84375 2738.65625 2793.875 2857.90625 2910.09375 2968.71875 3024.1875 3077.59375 3135.1875 3192.0 3250.03125 3320.90625 3379.53125 3445.28125 3505.6875 3564.71875 3621.3125 3676.625 3838.875 3867.59375 3916.4375 3961.8125 4003.21875 4043.0 4672.228077 4809.5 4954.345417 5003.8125 5058.46875 5111.28125 5165.96875 5216.5625 5271.84375 5326.53125 5378.03125 5431.625 5483.09375 5535.375 5588.5 5636.8125 5685.8125 5735.53125 5787.375 5838.96875 5891.90625 5946.40625 6019.84375 6091.9375 6160.625 6231.78125 6301.8125 6373.625 6535.65625 6588.03125 6627.59375 6748.71875 6780.0625 6836.3125 6879.75 6921.375 6964.71875 7123.876698 7234.008066 7279.4375 7336.15625 7389.125 7440.25 7495.21875 7554.34375 7630.4375 7706.25 7773.15625 7841.09375 7906.34375 7977.21875 8048.5625 8120.21875 8190.15625 8263.0 8407.9375 8456.71875 8501.0625 8638.3125 8666.0 8717.0625 8764.84375 8802.375 8849.875 9491.040981 9623.802083 9732.03125 9868.203201 10008.507547 10088.0 10137.4375 10191.375 10244.0 10295.09375 10350.4375 10400.1875 10452.21875 10502.78125 10557.53125 10612.8125 10669.5625 10728.375 10786.625 10843.78125 10913.791068 10970.34375 11031.125 11089.21875 11145.09375 11201.78125 11257.5 11312.78125 11369.78125 11426.125 11480.90625 11532.6875
br66br05_250717_172411.8211.cbin,iiibbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeiiiibbbbbbbbbhffffhgmhbbbbbibbbbbbbbbbbbbbbbbbbbeeeeeeeeee,1524.88781 1656.672512 1801.094102 1945.515693 1994.5 2044.09375 2092.25 2142.90625 2195.4375 2247.125 2297.71875 2349.4375 2402.75 2453.46875 2505.03125 2553.09375 2603.09375 2654.65625 2706.0 2758.125 2811.375 2866.0 2923.90625 2980.15625 3041.09375 3103.65625 3167.6875 3224.71875 3276.78125 3330.625 3385.78125 3440.96875 3497.09375 3559.46875 3611.59375 3669.40625 3731.96875 3793.71875 3854.3125 3913.5625 3972.90625 4032.21875 4823.3125 4878.78125 4946.6875 5099.1875 5263.770817 5309.21875 5359.5 5411.78125 5464.875 5521.75 5579.90625 5635.09375 5692.625 5748.1875 5805.15625 5872.25 5940.1875 6008.6875 6182.9375 6218.6875 6262.25 6399.65625 6440.8125 6481.8125 6522.625 6563.96875 6605.90625 6764.28125 6876.1875 6921.4375 6967.9375 7016.65625 7064.0 7112.90625 7164.1875 7216.125 7273.25 7325.21875 7377.84375 7438.21875 7498.53125 7557.9375 7613.25 7669.125 7725.5625 7781.5625 7836.59375 7892.875 7952.0625 8019.625 8082.6875 8142.625 8202.375 8264.4375 8323.875 8384.09375 8444.28125 8503.4375,1566.409017 1700.901624 1845.323215 1956.347313 1999.6875 2050.5 2099.625 2151.3125 2204.03125 2256.03125 2309.3125 2359.53125 2413.15625 2465.0 2517.8125 2568.40625 2618.21875 2671.59375 2722.09375 2774.28125 2826.4375 2891.125 2951.4375 3006.9375 3067.25 3131.5 3193.46875 3248.21875 3303.46875 3358.0625 3415.75 3471.21875 3526.3125 3582.15625 3641.5 3710.1875 3774.84375 3837.21875 3895.75 3954.625 4015.4375 4073.03125 4834.3125 4905.90625 4975.65625 5104.34375 5270.089262 5316.5625 5369.09375 5423.84375 5476.6875 5532.59375 5593.875 5649.4375 5704.53125 5778.0 5846.0 5911.53125 5982.9375 6052.34375 6201.5625 6250.0 6298.09375 6420.09375 6448.53125 6498.8125 6544.15625 6586.03125 6630.28125 6792.8125 6881.03125 6930.90625 6983.8125 7037.53125 7081.4375 7132.25 7183.65625 7234.84375 7288.65625 7348.5625 7411.84375 7473.5625 7531.625 7588.75 7645.0625 7701.625 7756.6875 7814.03125 7870.28125 7927.6875 7995.5625 8063.0 8123.875 8186.9375 8249.28125 8307.0 8370.28125 8428.75 8483.75 8539.125
br66br05_250717_172539.8225.cbin,iiiibbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeeee,1989.75089 2118.026389 2277.71875 2394.984852 2526.175703 2575.96875 2626.0625 2676.4375 2728.625 2780.5625 2832.59375 2887.9375 2937.03125 2985.84375 3036.40625 3086.75 3137.84375 3187.59375 3234.75 3285.21875 3337.78125 3393.6875 3449.46875 3510.75 3571.5625 3632.3125 3693.09375 3749.28125 3806.5 3863.4375 3920.84375 3978.8125 4037.34375 4087.1875 4144.34375 4200.4375 4264.34375 4325.71875 4387.1875 4447.65625 4507.875 4568.40625 4630.21875 4690.3125 4748.0625,2021.819764 2148.637587 2295.78125 2437.257459 2536.379436 2580.5 2633.34375 2688.4375 2736.875 2788.9375 2841.75 2897.75 2951.40625 3001.46875 3051.375 3102.09375 3152.8125 3203.65625 3262.96875 3306.28125 3362.71875 3415.84375 3481.5 3540.46875 3603.96875 3668.8125 3726.6875 3779.75 3836.90625 3893.53125 3947.875 4004.375 4059.84375 4119.03125 4177.625 4237.34375 4304.71875 4367.59375 4432.9375 4487.1875 4549.875 4609.65625 4675.125 4730.375 4784.8125
br66br05_250717_172601.8230.cbin,bbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeeeiiiibbbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeee,1998.40625 2047.90625 2100.5 2154.34375 2208.625 2263.59375 2316.5625 2374.875 2423.5625 2483.53125 2542.03125 2602.28125 2664.1875 2724.90625 2785.5 2848.1875 2911.125 2963.4375 3020.09375 3075.15625 3133.5625 3188.28125 3244.21875 3299.90625 3356.03125 3415.09375 3475.1875 3537.40625 3596.0625 3657.21875 3718.59375 3777.25 3835.96875 3892.5625 4621.138056 4774.644261 4908.962191 5071.46875 5178.5625 5223.5 5273.5625 5324.40625 5375.9375 5430.0625 5483.75 5535.65625 5586.4375 5635.40625 5686.15625 5735.09375 5782.84375 5837.3125 5891.53125 5947.65625 5999.375 6059.5 6120.28125 6181.65625 6241.375 6299.625 6356.84375 6414.375 6469.4375 6525.875 6581.40625 6637.6875 6693.625 6751.0 6817.40625 6883.09375 6944.6875 7005.15625 7064.28125 7123.53125 7185.90625,2005.25 2056.1875 2112.5625 2166.5625 2220.90625 2277.15625 2332.625 2391.8125 2455.71875 2512.09375 2575.125 2629.75 2696.9375 2757.46875 2813.8125 2875.03125 2934.53125 2992.4375 3048.25 3094.0625 3158.34375 3214.1875 3271.03125 3327.96875 3386.21875 3452.34375 3515.1875 3583.21875 3643.9375 3704.3125 3764.125 3825.375 3878.84375 3934.625 4661.646638 4806.624721 4938.81062 5083.09375 5183.71875 5230.65625 5285.375 5337.0 5389.28125 5442.46875 5496.90625 5549.71875 5601.59375 5652.25 5702.09375 5756.25 5803.1875 5853.0625 5908.5625 5965.3125 6025.75 6086.53125 6147.96875 6215.15625 6274.5625 6324.3125 6388.5625 6443.65625 6500.75 6556.96875 6614.0 6670.21875 6730.125 6792.40625 6856.34375 6923.0625 6986.28125 7049.0625 7107.84375 7164.53125 7215.59375
br66br05_250717_172717.8245.cbin,bbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeeeeeeeehbbbbb,2835.75 2884.25 2931.71875 2983.5625 3035.59375 3087.03125 3139.65625 3192.5 3245.25 3299.1875 3353.5625 3407.96875 3462.28125 3520.90625 3577.875 3639.5 3701.40625 3761.28125 3817.3125 3888.0 3944.0625 3993.90625 4047.5 4102.4375 4160.125 4214.09375 4271.34375 4326.90625 4383.84375 4450.90625 4512.78125 4573.6875 4632.78125 4691.59375 4751.40625 4812.21875 4871.34375 4934.8125 4995.21875 5056.71875 5117.375 5177.71875 5359.875 5401.4375 5443.96875 5481.46875 5524.09375 5566.34375,2838.21875 2891.03125 2940.3125 2992.125 3044.90625 3095.875 3147.90625 3201.0625 3252.875 3309.53125 3362.40625 3422.90625 3478.46875 3538.5625 3603.1875 3663.15625 3723.09375 3809.21875 3844.0 3906.453025 3963.875 4022.625 4077.375 4131.625 4188.25 4243.03125 4298.84375 4358.03125 4431.84375 4496.5625 4558.34375 4619.15625 4677.375 4734.5625 4793.75 4855.90625 4914.5625 4975.25 5034.09375 5094.53125 5160.15625 5216.71875 5380.5 5408.96875 5461.875 5506.625 5549.25 5590.46875
br66br05_250717_172722.8246.cbin,iiiibbbbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeee,2384.488001 2521.000358 2657.512714 2785.12209 2894.925507 2937.956576 2988.78125 3033.9375 3087.5 3137.46875 3186.5625 3238.625 3288.5625 3338.6875 3389.59375 3438.5625 3486.25 3535.0625 3586.59375 3636.125 3695.53125 3748.375 3809.15625 3866.90625 3927.21875 3985.71875 4039.875 4096.875 4153.71875 4207.78125 4263.75 4319.78125 4375.28125 4430.375 4492.0625 4552.5625 4618.4375 4678.09375 4739.9375 4799.875 4861.25 4919.9375 4978.40625,2423.06758 2562.547596 2700.543782 2820.734009 2905.312317 2955.762535 2996.65625 3057.21875 3096.78125 3145.75 3196.5625 3251.5625 3301.53125 3353.6875 3402.875 3450.6875 3501.90625 3550.75 3602.15625 3654.78125 3716.96875 3775.28125 3837.28125 3895.625 3957.5 4013.0 4072.84375 4127.875 4184.78125 4239.84375 4295.21875 4349.40625 4404.96875 4464.8125 4527.15625 4598.9375 4664.40625 4724.15625 4784.3125 4847.25 4906.65625 4961.03125 5014.625
br66br05_250717_173041.8260.cbin,iibbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeeeeiiiibbbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeee,1999.34375 2147.09375 2263.03125 2307.0 2357.53125 2409.15625 2460.59375 2513.84375 2568.46875 2623.75 2678.5625 2735.25 2782.8125 2830.5 2879.625 2930.53125 2985.6875 3038.0625 3090.59375 3139.5625 3192.65625 3248.09375 3303.28125 3362.90625 3423.78125 3485.84375 3547.125 3609.15625 3669.8125 3726.6875 3782.59375 3838.96875 3894.375 3951.5 4007.1875 4064.21875 4122.15625 4178.78125 4238.5625 4301.71875 4361.375 4424.4375 4485.59375 4547.4375 4608.4375 4669.84375 4730.53125 4789.75 5195.743766 5352.96875 5496.625 5620.558253 5780.414699 5833.65625 5882.03125 5931.6875 5983.875 6038.4375 6090.53125 6142.375 6196.34375 6252.90625 6306.9375 6360.0 6416.875 6479.71875 6542.28125 6598.15625 6658.96875 6721.46875 6783.90625 6845.59375 6905.96875 6961.65625 7019.0625 7077.78125 7136.71875 7192.4375 7254.59375 7307.53125 7365.53125 7422.40625 7490.34375 7554.59375 7615.4375 7676.15625 7735.6875 7795.5625,2017.46875 2157.65625 2266.0625 2315.1875 2367.3125 2420.6875 2471.84375 2526.875 2580.625 2634.6875 2692.53125 2749.09375 2798.5 2850.84375 2899.9375 2947.78125 3002.0 3053.53125 3105.84375 3159.15625 3214.21875 3267.375 3333.875 3395.78125 3459.0625 3519.3125 3578.8125 3642.875 3700.0 3756.09375 3813.3125 3868.96875 3925.375 3982.40625 4037.9375 4094.3125 4151.59375 4212.375 4272.9375 4346.375 4408.90625 4471.6875 4536.03125 4597.28125 4658.0 4718.53125 4775.59375 4833.5625 5230.222607 5369.25 5510.75 5651.902654 5792.952459 5838.6875 5889.90625 5939.875 5994.6875 6050.625 6101.5625 6155.03125 6212.40625 6267.96875 6324.4375 6389.25 6448.90625 6509.75 6567.25 6633.15625 6691.875 6754.53125 6814.75 6881.59375 6937.75 6991.0625 7051.90625 7109.90625 7165.84375 7223.53125 7281.40625 7338.21875 7398.21875 7462.21875 7534.53125 7598.03125 7659.75 7719.84375 7774.0 7831.125
